Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1900-09-05,1900,9,5,,26.7,,13.3,,20,,0,,2,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-06,1900,9,6,,32.2,,20.6,,26.4,,0,,8.4,,1.3,,0,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-07,1900,9,7,,20.6,,11.7,,16.2,,1.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-08,1900,9,8,,23.9,,10,,17,,1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-09,1900,9,9,,25.6,,16.1,,20.9,,0,,2.9,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-10,1900,9,10,,22.8,,14.4,,18.6,,0,,0.6,,0,T,0,,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-11,1900,9,11,,31.1,,15,,23.1,,0,,5.1,,0,T,0,,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-12,1900,9,12,,26.7,,15.6,,21.2,,0,,3.2,,0,T,0,,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-13,1900,9,13,,25,,10.6,,17.8,,0.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-14,1900,9,14,,22.8,,12.8,,17.8,,0.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-15,1900,9,15,,19.4,,10.6,,15,,3,,0,,3,,0,,3,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-16,1900,9,16,,21.1,,12.8,,17,,1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-17,1900,9,17,,16.7,,8.3,,12.5,,5.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-18,1900,9,18,,21.7,,7.2,,14.5,,3.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-19,1900,9,19,,17.2,,6.7,,12,,6,,0,,0,T,0,,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-20,1900,9,20,,20.6,,15,,17.8,,0.2,,0,,5.6,,0,,5.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-21,1900,9,21,,18.9,,11.1,,15,,3,,0,,6.1,,0,,6.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-22,1900,9,22,,21.1,,10,,15.6,,2.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-23,1900,9,23,,20,,8.3,,14.2,,3.8,,0,,0,T,0,,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-24,1900,9,24,,21.7,,9.4,,15.6,,2.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-25,1900,9,25,,22.8,,12.2,,17.5,,0.5,,0,,1,,0,,1,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-26,1900,9,26,,30,,15,,22.5,,0,,4.5,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-27,1900,9,27,,23.9,,12.2,,18.1,,0,,0.1,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-28,1900,9,28,,18.9,,7.2,,13.1,,4.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-29,1900,9,29,,18.3,,10,,14.2,,3.8,,0,,16.3,,0,,16.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-09-30,1900,9,30,,18.3,,11.7,,15,,3,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-01,1900,10,1,,19.4,,10.6,,15,,3,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-02,1900,10,2,,23.3,,13.3,,18.3,,0,,0.3,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-03,1900,10,3,,24.4,,14.4,,19.4,,0,,1.4,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-04,1900,10,4,,25,,13.3,,19.2,,0,,1.2,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-05,1900,10,5,,27.8,,13.9,,20.9,,0,,2.9,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-06,1900,10,6,,28.9,,16.1,,22.5,,0,,4.5,,0,T,0,,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-07,1900,10,7,,25.6,,15.6,,20.6,,0,,2.6,,6.6,,0,,6.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-08,1900,10,8,,16.1,,5,,10.6,,7.4,,0,,0.5,,0,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-09,1900,10,9,,13.9,,3.9,,8.9,,9.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-10,1900,10,10,,15.6,,4.4,,10,,8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-11,1900,10,11,,21.1,,3.3,,12.2,,5.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-12,1900,10,12,,20,,3.9,,12,,6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-13,1900,10,13,,21.1,,7.8,,14.5,,3.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-14,1900,10,14,,16.7,,9.4,,13.1,,4.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-15,1900,10,15,,23.9,,5.6,,14.8,,3.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-16,1900,10,16,,14.4,,3.3,,8.9,,9.1,,0,,1,,0,,1,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-17,1900,10,17,,12.8,,-3.3,,4.8,,13.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-18,1900,10,18,,17.8,,5,,11.4,,6.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-19,1900,10,19,,8.3,,-0.6,,3.9,,14.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-20,1900,10,20,,12.2,,-2.2,,5,,13,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-21,1900,10,21,,20,,2.2,,11.1,,6.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-22,1900,10,22,,19.4,,7.2,,13.3,,4.7,,0,,4.1,,0,,4.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-23,1900,10,23,,20,,13.3,,16.7,,1.3,,0,,6.4,,0,,6.4,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-24,1900,10,24,,21.1,,10,,15.6,,2.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-25,1900,10,25,,14.4,,10.6,,12.5,,5.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-26,1900,10,26,,21.1,,9.4,,15.3,,2.7,,0,,8.1,,0,,8.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-27,1900,10,27,,17.2,,12.2,,14.7,,3.3,,0,,0,T,0,,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-28,1900,10,28,,17.8,,11.1,,14.5,,3.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-29,1900,10,29,,16.7,,11.7,,14.2,,3.8,,0,,4.6,,0,,4.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-30,1900,10,30,,13.3,,8.3,,10.8,,7.2,,0,,22.1,,0,,22.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-10-31,1900,10,31,,17.2,,7.8,,12.5,,5.5,,0,,0.8,,0,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-01,1900,11,1,,18.9,,11.1,,15,,3,,0,,1.5,,0,,1.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-02,1900,11,2,,15,,6.7,,10.9,,7.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-03,1900,11,3,,12.8,,3.3,,8.1,,9.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-04,1900,11,4,,17.2,,5.6,,11.4,,6.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-05,1900,11,5,,12.8,,3.3,,8.1,,9.9,,0,,5.8,,0,,5.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-06,1900,11,6,,10,,1.7,,5.9,,12.1,,0,,0,T,0,,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-07,1900,11,7,,7.8,,2.8,,5.3,,12.7,,0,,9.1,,0,,9.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-08,1900,11,8,,5.6,,1.7,,3.7,,14.3,,0,,19.3,,0,,19.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-09,1900,11,9,,4.4,,0,,2.2,,15.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-10,1900,11,10,,5,,-1.7,,1.7,,16.3,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-11,1900,11,11,,7.2,,1.1,,4.2,,13.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-12,1900,11,12,,2.8,,0.6,,1.7,,16.3,,0,,1,,0,T,1,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-13,1900,11,13,,2.2,,-5,,-1.4,,19.4,,0,,0,,9.4,,9.4,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-14,1900,11,14,,-1.7,,-7.2,,-4.5,,22.5,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-15,1900,11,15,,-0.6,,-5,,-2.8,,20.8,,0,,0,,5.6,,5.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-16,1900,11,16,,0,,-10,,-5,,23,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-17,1900,11,17,,5.6,,-5.6,,0,,18,,0,,5.6,,0,T,5.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-18,1900,11,18,,12.8,,4.4,,8.6,,9.4,,0,,6.6,,0,,6.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-19,1900,11,19,,6.7,,1.1,,3.9,,14.1,,0,,21.1,,0,,21.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-20,1900,11,20,,11.1,,2.2,,6.7,,11.3,,0,,1.3,,0,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-21,1900,11,21,,15.6,,3.9,,9.8,,8.2,,0,,3.8,,0,,3.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-22,1900,11,22,,6.7,,2.2,,4.5,,13.5,,0,,1,,0,,1,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-23,1900,11,23,,6.7,,0.6,,3.7,,14.3,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-24,1900,11,24,,1.7,,-1.1,,0.3,,17.7,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-25,1900,11,25,,1.1,,-2.2,,-0.6,,18.6,,0,,0,,5.8,,5.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-26,1900,11,26,,3.9,,-1.1,,1.4,,16.6,,0,,1.3,,0,T,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-27,1900,11,27,,3.9,,-2.2,,0.9,,17.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-28,1900,11,28,,5,,-2.8,,1.1,,16.9,,0,,0,T,0,,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-29,1900,11,29,,4.4,,1.7,,3.1,,14.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-11-30,1900,11,30,,5.6,,-0.6,,2.5,,15.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-01,1900,12,1,,6.1,,3.3,,4.7,,13.3,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-02,1900,12,2,,5.6,,0,,2.8,,15.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-03,1900,12,3,,8.9,,-2.2,,3.4,,14.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-04,1900,12,4,,5,,1.1,,3.1,,14.9,,0,,10.2,,0,,10.2,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-05,1900,12,5,,5.6,,1.7,,3.7,,14.3,,0,,1.3,,0,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-06,1900,12,6,,3.3,,1.1,,2.2,,15.8,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-07,1900,12,7,,3.3,,-2.2,,0.6,,17.4,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-08,1900,12,8,,3.9,,-2.8,,0.6,,17.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-09,1900,12,9,,3.3,,-11.1,,-3.9,,21.9,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-10,1900,12,10,,-3.3,,-12.2,,-7.8,,25.8,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-11,1900,12,11,,-2.2,,-9.4,,-5.8,,23.8,,0,,0,,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-12,1900,12,12,,1.7,,-10.6,,-4.5,,22.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-13,1900,12,13,,2.8,,-15.6,,-6.4,,24.4,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-14,1900,12,14,,-10.6,,-18.9,,-14.8,,32.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-15,1900,12,15,,-11.1,,-13.3,,-12.2,,30.2,,0,,0,,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-16,1900,12,16,,-8.3,,-16.1,,-12.2,,30.2,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-17,1900,12,17,,0,,-8.3,,-4.2,,22.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-18,1900,12,18,,5,,-3.9,,0.6,,17.4,,0,,0.5,,0,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-19,1900,12,19,,6.1,,2.2,,4.2,,13.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-20,1900,12,20,,5,,0.6,,2.8,,15.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-21,1900,12,21,,2.8,,-3.3,,-0.3,,18.3,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-22,1900,12,22,,9.4,,0,,4.7,,13.3,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-23,1900,12,23,,7.8,,-1.1,,3.4,,14.6,,0,,3.6,,0,,3.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-24,1900,12,24,,6.1,,0.6,,3.4,,14.6,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-25,1900,12,25,,1.7,,-3.3,,-0.8,,18.8,,0,,0,,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-26,1900,12,26,,-3.3,,-9.4,,-6.4,,24.4,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-27,1900,12,27,,0.6,,-9.4,,-4.4,,22.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-28,1900,12,28,,0.6,,-7.8,,-3.6,,21.6,,0,,0,,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-29,1900,12,29,,1.1,,-6.1,,-2.5,,20.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-30,1900,12,30,,1.7,,-2.2,,-0.3,,18.3,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1900-12-31,1900,12,31,,1.7,,-4.4,,-1.4,,19.4,,0,,0,,1.3,,1.3,,,,,,,
